plate	well	cell.line	drug1	drug1.conc	dip_rate	dip_fit_std_err
HTS001_MGH-2	J15	MGH	rociletinib	2.48e-07	0.0120230976359482	0.00121800809708061
HTS001_MGH-2	J16	MGH	rociletinib	6.20125e-08	0.0283933116173211	0.00138090121211689
HTS001_MGH-2	J17	MGH	rociletinib	1.55e-08	0.0459797881222262	0.000671869198520167
HTS001_MGH-2	J18	MGH	rociletinib	3.72e-09	0.0486377992865513	0.000460096265521733
HTS001_MGH-2	J19	MGH	rociletinib	1.246e-09	0.0444568591090727	0.000986711276771065
HTS001_MGH-2	J20	MGH	rociletinib	3.0525e-10	0.0443094776686919	0.000971634592189334
HTS001_MGH-2	J21	MGH	rociletinib	7.47625e-11	0.0419751359581031	0.000807184192667385
HTS001_MGH-2	J22	MGH	rociletinib	1.86875e-11	0.045627341178413	0.000741833347425912
HTS001_MGH-2	J23	MGH			0.0468067104947553	0.000631866462785562
HTS001_MGH-2	K2	MGH			0.043250066418995	0.00097970364863752
HTS001_MGH-2	K3	MGH	lapatinib	3.96875e-06	0.0109609124320532	0.000836019827349221
HTS001_MGH-2	K4	MGH	lapatinib	9.92125e-07	0.0318024345329565	0.00157766594223182
HTS001_MGH-2	K5	MGH	lapatinib	2.48e-07	0.0486865170080506	0.000629836518957789
HTS001_MGH-2	K6	MGH	lapatinib	6.20125e-08	0.0432305197169216	0.000869606106735136
HTS001_MGH-2	K7	MGH	lapatinib	1.55e-08	0.0495326891820276	0.000608353615724994
HTS001_MGH-2	K8	MGH	lapatinib	3.72e-09	0.0431807816491559	0.000854068394963522
HTS001_MGH-2	K9	MGH	lapatinib	1.246e-09	0.0464725796948205	0.00072722370456931
HTS001_MGH-2	K10	MGH	lapatinib	3.0525e-10	0.0428622565241913	0.000665590409561769
HTS001_MGH-2	K11	MGH	lapatinib	7.47625e-11	0.0435382602837329	0.000597621507825807
HTS001_MGH-2	K12	MGH	lapatinib	1.86875e-11	0.0421127036296381	0.000826378761889735
HTS001_MGH-2	K13	MGH	afatinib	3.96875e-06	-0.00958269078789636	0.00148286403566391
HTS001_MGH-2	K14	MGH	afatinib	9.92125e-07	0.0129804999215322	0.00182505740261161
HTS001_MGH-2	K15	MGH	afatinib	2.48e-07	0.0152888369592208	0.000925559092125574
HTS001_MGH-2	K16	MGH	afatinib	6.20125e-08	0.0145943672037751	0.00194720443534191
HTS001_MGH-2	K17	MGH	afatinib	1.55e-08	0.0200348137413677	0.00336748197142415
HTS001_MGH-2	K18	MGH	afatinib	3.72e-09	0.0144329032572386	0.00425671335187612
HTS001_MGH-2	K19	MGH	afatinib	1.246e-09	0.0263532046398546	0.00147531861602656
HTS001_MGH-2	K20	MGH	afatinib	3.0525e-10	0.017340229063885	0.00235751831292036
HTS001_MGH-2	K21	MGH	afatinib	7.47625e-11	0.0285562642715938	0.00139314084086802
HTS001_MGH-2	K22	MGH	afatinib	1.86875e-11	0.0446116293214436	0.000961325725828751
HTS001_MGH-2	K23	MGH			0.048458845993599	0.000825536516597205
HTS001_MGH-2	L2	MGH			0.0471990237563994	0.000396524302640674
HTS001_MGH-2	L3	MGH	neratinib	3.96875e-06	0.0145317322314414	0.00157224536680745
HTS001_MGH-2	L4	MGH	neratinib	9.92125e-07	0.0146999296776459	0.00207522234411619
HTS001_MGH-2	L5	MGH	neratinib	2.48e-07	0.0280544017848822	0.00115692784786299
HTS001_MGH-2	L6	MGH	neratinib	6.20125e-08	0.0471747220778405	0.000788454109397715
HTS001_MGH-2	L7	MGH	neratinib	1.55e-08	0.0465049058011595	0.0011304210059337
HTS001_MGH-2	L8	MGH	neratinib	3.72e-09	0.0475188109026797	0.000612837085569739
HTS001_MGH-2	L9	MGH	neratinib	1.246e-09	0.0435206312299904	0.000831787288406301
HTS001_MGH-2	L10	MGH	neratinib	3.0525e-10	0.044788088410273	0.000654173598865753
HTS001_MGH-2	L11	MGH	neratinib	7.47625e-11	0.047378308315914	0.000603019598565866
HTS001_MGH-2	L12	MGH	neratinib	1.86875e-11	0.0537020122683314	0.000813358542714896
HTS001_MGH-2	L13	MGH	trametinib	3.96875e-07	-0.00470697313032806	0.000880180135127476
HTS001_MGH-2	L14	MGH	trametinib	9.92125e-08	0.0108137516626954	0.00129427328019494
HTS001_MGH-2	L15	MGH	trametinib	2.48e-08	0.0408860905598597	0.000840341729533051
HTS001_MGH-2	L16	MGH	trametinib	6.20125e-09	0.0482670242793348	0.000552041910086831
HTS001_MGH-2	L17	MGH	trametinib	1.55e-09	0.0468020103075826	0.000508841085550208
HTS001_MGH-2	L18	MGH	trametinib	3.72e-10	0.0502409230815895	0.00102794139639426
HTS001_MGH-2	L19	MGH	trametinib	1.246e-10	0.0479106279063716	0.000693280813110279
HTS001_MGH-2	L20	MGH	trametinib	3.0525e-11	0.0451113197331016	0.000504917636552635
HTS001_MGH-2	L21	MGH	trametinib	7.47625e-12	0.046150901831934	0.000863572502835645
HTS001_MGH-2	L22	MGH	trametinib	1.86875e-12	0.0449189619626497	0.000694664399041161
HTS001_MGH-2	L23	MGH			0.0465712081189729	0.000786422608685411
HTS001_MGH-2	M2	MGH			0.0431647356263043	0.00113697910106788
HTS001_MGH-2	M3	MGH	seliciclib	3.96875e-06	0.046529197086318	0.000804501699739789
HTS001_MGH-2	M4	MGH	seliciclib	9.92125e-07	0.0442769191868696	0.000778517341151172
HTS001_MGH-2	M5	MGH	seliciclib	2.48e-07	0.0468746707474692	0.000652805275177085
HTS001_MGH-2	M6	MGH	seliciclib	6.20125e-08	0.0425435830909376	0.000834120586708369
HTS001_MGH-2	M7	MGH	seliciclib	1.55e-08	0.0508624324246264	0.00103466407674161
HTS001_MGH-2	M8	MGH	seliciclib	3.72e-09	0.0443298596929296	0.000921416487575277
HTS001_MGH-2	M9	MGH	seliciclib	1.246e-09	0.0447098083555724	0.000783584415942585
HTS001_MGH-2	M10	MGH	seliciclib	3.0525e-10	0.0450148659799663	0.00102872522836711
HTS001_MGH-2	M11	MGH	seliciclib	7.47625e-11	0.0458169765698083	0.000784366017442157
HTS001_MGH-2	M12	MGH	seliciclib	1.86875e-11	0.0465475415722683	0.000760613111970707
HTS001_MGH-2	M13	MGH	dactolisib	3.96875e-06	0.0187614283311711	0.000406974168968765
HTS001_MGH-2	M14	MGH	dactolisib	9.92125e-07	0.0096274210374114	0.000685449744846191
HTS001_MGH-2	M15	MGH	dactolisib	2.48e-07	0.0258257886451423	0.00063257584166241
HTS001_MGH-2	M16	MGH	dactolisib	6.20125e-08	0.041826333586579	0.00067860769215146
HTS001_MGH-2	M17	MGH	dactolisib	1.55e-08	0.0478560898875312	0.000745701846833448
HTS001_MGH-2	M18	MGH	dactolisib	3.72e-09	0.0453111370915773	0.000899946324789864
HTS001_MGH-2	M19	MGH	dactolisib	1.246e-09	0.0446112829172856	0.000823013745377278
HTS001_MGH-2	M20	MGH	dactolisib	3.0525e-10	0.0537408133937922	0.00135328791275556
HTS001_MGH-2	M21	MGH	dactolisib	7.47625e-11	0.0455784267753531	0.000785337030030509
HTS001_MGH-2	M22	MGH	dactolisib	1.86875e-11	0.0461487879860287	0.000898164376563166
HTS001_MGH-2	M23	MGH			0.0476161504875154	0.000758018625717571
HTS001_MGH-2	N2	MGH			0.0494353639632968	0.000463900689084586
HTS001_MGH-2	N3	MGH	temsirolimus	1.984375e-06	0.0306517333364417	0.000852294517336644
HTS001_MGH-2	N4	MGH	temsirolimus	4.960625e-07	0.0281568187366441	0.000410142634042346
HTS001_MGH-2	N5	MGH	temsirolimus	1.24e-07	0.0328203795397693	0.000591068203720352
HTS001_MGH-2	N6	MGH	temsirolimus	3.100625e-08	0.0283743866002922	0.000574635652174931
HTS001_MGH-2	N7	MGH	temsirolimus	7.75e-09	0.0303598005604816	0.000624298366248372
HTS001_MGH-2	N8	MGH	temsirolimus	1.86e-09	0.0357043179103341	0.000680930709751974
HTS001_MGH-2	N9	MGH	temsirolimus	6.23e-10	0.0379699369122745	0.000647309725934955
HTS001_MGH-2	N10	MGH	temsirolimus	1.52625e-10	0.0362492838249105	0.000660280085908136
HTS001_MGH-2	N11	MGH	temsirolimus	3.738125e-11	0.0429540727539052	0.000695209781445583
HTS001_MGH-2	N12	MGH	temsirolimus	9.34375e-12	0.0422617746208668	0.000939578626403674
HTS001_MGH-2	N13	MGH	paclitaxel	3.96875e-06	0.010750013509183	0.00190924078757877
HTS001_MGH-2	N14	MGH	paclitaxel	9.92125e-07	-0.01168711096252	0.00175099329683181
HTS001_MGH-2	N15	MGH	paclitaxel	2.48e-07	0.00627367088504624	0.00126962439938349
HTS001_MGH-2	N16	MGH	paclitaxel	6.20125e-08	0.0534892381374484	0.000909116911832654
HTS001_MGH-2	N17	MGH	paclitaxel	1.55e-08	0.010222396754434	0.00360284735314637
HTS001_MGH-2	N18	MGH	paclitaxel	3.72e-09	0.00607225823434754	0.00091154176545377
HTS001_MGH-2	N19	MGH	paclitaxel	1.246e-09	0.0426808561787755	0.000849514757734444
HTS001_MGH-2	N20	MGH	paclitaxel	3.0525e-10	0.00741315017001306	0.00104547182897767
HTS001_MGH-2	N21	MGH	paclitaxel	7.47625e-11	0.0450400739606845	0.000997511837518463
HTS001_MGH-2	N22	MGH	paclitaxel	1.86875e-11	0.0450843845603343	0.000731270366922966
HTS001_MGH-2	N23	MGH			0.0452008570112214	0.000893541284706761
HTS001_MGH-2	O2	MGH			0.0451274742697191	0.000748866248780641
HTS001_MGH-2	O3	MGH	panobinostat	3.96875e-07	0.0118934453598547	0.00205345234542958
HTS001_MGH-2	O4	MGH	panobinostat	9.92125e-08	0.0131487159278333	0.00274206311892562
HTS001_MGH-2	O5	MGH	panobinostat	2.48e-08	-0.00251821841520731	0.000412151049197136
HTS001_MGH-2	O6	MGH	panobinostat	6.20125e-09	0.0165409207120491	0.000657895347428609
HTS001_MGH-2	O7	MGH	panobinostat	1.55e-09	0.0337891264958525	0.00046758664787109
HTS001_MGH-2	O8	MGH	panobinostat	3.72e-10	0.0407924956584379	0.000795262598320164
HTS001_MGH-2	O9	MGH	panobinostat	1.246e-10	0.0438250430984927	0.000662119563074792
HTS001_MGH-2	O10	MGH	panobinostat	3.0525e-11	0.042862121648402	0.000849767597209306
HTS001_MGH-2	O11	MGH	panobinostat	7.47625e-12	0.0426115375477783	0.000570952963909772
HTS001_MGH-2	O12	MGH	panobinostat	1.86875e-12	0.0425269059393626	0.00115919334775516
HTS001_MGH-2	O13	MGH	bortezomib	3.96875e-06	-0.00235331246989563	0.000865399261575996
HTS001_MGH-2	O14	MGH	bortezomib	9.92125e-07	-0.00549260697880125	0.000489388883488766
HTS001_MGH-2	O15	MGH	bortezomib	2.48e-07	-0.00389509870419138	0.000574127069766239
HTS001_MGH-2	O16	MGH	bortezomib	6.20125e-08	0.0080516397168938	0.00103483976604492
HTS001_MGH-2	O17	MGH	bortezomib	1.55e-08	0.0188392758522632	0.00175433940691016
HTS001_MGH-2	O18	MGH	bortezomib	3.72e-09	0.0424084303112768	0.00108235168173077
HTS001_MGH-2	O19	MGH	bortezomib	1.246e-09	0.0476577089440634	0.000726781440756177
HTS001_MGH-2	O20	MGH	bortezomib	3.0525e-10	0.0468329643147777	0.000898773996260226
HTS001_MGH-2	O21	MGH	bortezomib	7.47625e-11	0.0526741934820939	0.0011031777702977
HTS001_MGH-2	O22	MGH	bortezomib	1.86875e-11	0.0430304946047204	0.00104275279037652
HTS001_MGH-2	O23	MGH			0.0476573480563699	0.000671595018040119
HTS001_PC9-2	B2	PC9			0.0300595984936954	0.00170770913498738
HTS001_PC9-2	B3	PC9	erlotinib	3.96875e-06	0.0180728714061116	0.00103105506315441
HTS001_PC9-2	B4	PC9	erlotinib	9.92125e-07	0.0138541395757487	0.00150295995151341
HTS001_PC9-2	B5	PC9	erlotinib	2.48e-07	0.00856354844146645	0.000645827903654256
HTS001_PC9-2	B6	PC9	erlotinib	6.20125e-08	0.0179410355425319	0.00186444821548709
HTS001_PC9-2	B7	PC9	erlotinib	1.55e-08	0.0228891667061531	0.0013702963457609
HTS001_PC9-2	B8	PC9	erlotinib	3.72e-09	0.0367474459309989	0.000565393416853437
HTS001_PC9-2	B9	PC9	erlotinib	1.246e-09	0.0336772542706942	0.000475829012611026
HTS001_PC9-2	B10	PC9	erlotinib	3.0525e-10	0.0358206084581902	0.000828101554839978
HTS001_PC9-2	B11	PC9	erlotinib	7.47625e-11	0.0360045460116471	0.000453834042132272
HTS001_PC9-2	B12	PC9	erlotinib	1.86875e-11	0.0343693351236646	0.000408673626399377
HTS001_PC9-2	B13	PC9	gefitinib	3.96875e-06	0.0102269564141805	0.000552104973645104
HTS001_PC9-2	B14	PC9	gefitinib	9.92125e-07	0.00795926817893024	0.00108569507653627
HTS001_PC9-2	B15	PC9	gefitinib	2.48e-07	-0.010317487581976	0.000913943908398031
HTS001_PC9-2	B16	PC9	gefitinib	6.20125e-08	0.0105643640069488	0.00130526122801583
HTS001_PC9-2	B17	PC9	gefitinib	1.55e-08	0.0190554251883904	0.00119231776388376
HTS001_PC9-2	B18	PC9	gefitinib	3.72e-09	0.0258472223342758	0.000899502586185177
HTS001_PC9-2	B19	PC9	gefitinib	1.246e-09	0.0337366559460602	0.00109838488830939
HTS001_PC9-2	B20	PC9	gefitinib	3.0525e-10	0.023881973374357	0.00141138177610209
HTS001_PC9-2	B21	PC9	gefitinib	7.47625e-11	0.0329543681013959	0.000698142683772427
HTS001_PC9-2	B22	PC9	gefitinib	1.86875e-11	0.0356768647746339	0.000514416197406838
HTS001_PC9-2	B23	PC9			0.030694135940021	0.00227767671138696
HTS001_PC9-2	C2	PC9			0.0229191474457607	0.00187000909879179
HTS001_PC9-2	C3	PC9	osimertinib	3.96875e-06	0.00314053410735497	0.00253863201253097
HTS001_PC9-2	C4	PC9	osimertinib	9.92125e-07	0.0119369704555011	0.000992444114890935
HTS001_PC9-2	C5	PC9	osimertinib	2.48e-07	0.00828110500915085	0.00191191616855675
HTS001_PC9-2	C6	PC9	osimertinib	6.20125e-08	0.00609832754775647	0.000868323422285014
HTS001_PC9-2	C7	PC9	osimertinib	1.55e-08	0.0140229254778288	0.00146740570784559
HTS001_PC9-2	C8	PC9	osimertinib	3.72e-09	0.0145686042897891	0.00096104655808824
HTS001_PC9-2	C9	PC9	osimertinib	1.246e-09	0.0313236426240265	0.000703693954519438
HTS001_PC9-2	C10	PC9	osimertinib	3.0525e-10	0.0226014083508714	0.000541550480179352
HTS001_PC9-2	C11	PC9	osimertinib	7.47625e-11	0.0351838176767763	0.000637732531128838
HTS001_PC9-2	C12	PC9	osimertinib	1.86875e-11	0.0320514682671372	0.000789368290530941
HTS001_PC9-2	C13	PC9	rociletinib	3.96875e-06	-0.00408130431260737	0.000688990644130753
HTS001_PC9-2	C14	PC9	rociletinib	9.92125e-07	-0.00328141729613909	0.000835002945208585
HTS001_PC9-2	C15	PC9	rociletinib	2.48e-07	0.0145798738347401	0.00121486933396745
HTS001_PC9-2	C16	PC9	rociletinib	6.20125e-08	0.0286048847568644	0.00107173217243781
HTS001_PC9-2	C17	PC9	rociletinib	1.55e-08	0.0289369850158829	0.000807470250416701
HTS001_PC9-2	C18	PC9	rociletinib	3.72e-09	0.0348430263378985	0.000413638957288949
HTS001_PC9-2	C19	PC9	rociletinib	1.246e-09	0.0386202098104676	0.000363769363093126
HTS001_PC9-2	C20	PC9	rociletinib	3.0525e-10	0.0351832343963989	0.000433077205242044
HTS001_PC9-2	C21	PC9	rociletinib	7.47625e-11	0.0391965355322214	0.000525096748932679
HTS001_PC9-2	C22	PC9	rociletinib	1.86875e-11	0.0319579874851819	0.000588541919866883
HTS001_PC9-2	C23	PC9			0.0336160474941257	0.00206459312341667
HTS001_PC9-2	D2	PC9			0.0324381648997019	0.00254417753645435
HTS001_PC9-2	D3	PC9	lapatinib	3.96875e-06	0.0258994257116332	0.00145461531326922
HTS001_PC9-2	D4	PC9	lapatinib	9.92125e-07	0.0139929228056129	0.00136590774907914
HTS001_PC9-2	D5	PC9	lapatinib	2.48e-07	0.0369557110874426	0.000417942719714882
HTS001_PC9-2	D6	PC9	lapatinib	6.20125e-08	0.036417856214516	0.000604374219358186
HTS001_PC9-2	D7	PC9	lapatinib	1.55e-08	0.0359855747500925	0.000428456738088052
HTS001_PC9-2	D8	PC9	lapatinib	3.72e-09	0.0394862618099015	0.000518172513907486
HTS001_PC9-2	D9	PC9	lapatinib	1.246e-09	0.0377652054699248	0.000521181448846217
HTS001_PC9-2	D10	PC9	lapatinib	3.0525e-10	0.0377531658269714	0.000484786974289437
HTS001_PC9-2	D11	PC9	lapatinib	7.47625e-11	0.0364557240553658	0.000415066315229699
HTS001_PC9-2	D12	PC9	lapatinib	1.86875e-11	0.0370116430209688	0.00057149053211708
HTS001_PC9-2	D13	PC9	afatinib	3.96875e-06	-0.016325707387659	0.00195025854475324
HTS001_PC9-2	D14	PC9	afatinib	9.92125e-07	0.00816507761494319	0.000422693586168825
HTS001_PC9-2	D15	PC9	afatinib	2.48e-07	0.0123466972962753	0.00144813041955594
HTS001_PC9-2	D16	PC9	afatinib	6.20125e-08	0.0146219098285958	0.00198077646938705
HTS001_PC9-2	D17	PC9	afatinib	1.55e-08	-0.0116662168217734	0.00247228231527194
HTS001_PC9-2	D18	PC9	afatinib	3.72e-09	0.0138725052059184	0.00171198532501425
HTS001_PC9-2	D19	PC9	afatinib	1.246e-09	0.0105264929022413	0.0011470290993477
HTS001_PC9-2	D20	PC9	afatinib	3.0525e-10	0.013229300822074	0.00183228901783953
HTS001_PC9-2	D21	PC9	afatinib	7.47625e-11	0.0131897016952891	0.00130293362919463
HTS001_PC9-2	D22	PC9	afatinib	1.86875e-11	0.0315979207013268	0.000745932878648866
HTS001_PC9-2	D23	PC9			0.0278248861299337	0.00163987078431946
HTS001_PC9-2	E2	PC9			0.0266002415100251	0.00103668420192771
HTS001_PC9-2	E3	PC9	neratinib	3.96875e-06	0.0135584501018489	0.000665342752008129
HTS001_PC9-2	E4	PC9	neratinib	9.92125e-07	0.00827810618277795	0.00100732306994736
HTS001_PC9-2	E5	PC9	neratinib	2.48e-07	0.012897313083012	0.00151531434104801
HTS001_PC9-2	E6	PC9	neratinib	6.20125e-08	0.0314223318729811	0.000780294438365143
HTS001_PC9-2	E7	PC9	neratinib	1.55e-08	0.0364178002021608	0.000641713469561266
HTS001_PC9-2	E8	PC9	neratinib	3.72e-09	0.029771666847096	0.000542979577344739
HTS001_PC9-2	E9	PC9	neratinib	1.246e-09	0.0355439324839512	0.000756263054765407
HTS001_PC9-2	E10	PC9	neratinib	3.0525e-10	0.0360312774902407	0.000539353093033741
HTS001_PC9-2	E11	PC9	neratinib	7.47625e-11	0.0333832020269659	0.000965967195206672
HTS001_PC9-2	E12	PC9	neratinib	1.86875e-11	0.0305554493672291	0.000678786526357598
HTS001_PC9-2	E13	PC9	trametinib	3.96875e-07	0.0139768622262266	0.00207422712791605
HTS001_PC9-2	E14	PC9	trametinib	9.92125e-08	0.0124823301704766	0.00120424885026022
HTS001_PC9-2	E15	PC9	trametinib	2.48e-08	0.0289004192591362	0.00101489183029859
HTS001_PC9-2	E16	PC9	trametinib	6.20125e-09	0.0323629182302884	0.000693920603860781
HTS001_PC9-2	E17	PC9	trametinib	1.55e-09	0.0220835039002318	0.00195483603050002
HTS001_PC9-2	E18	PC9	trametinib	3.72e-10	0.0355653156883287	0.000742264586197776
HTS001_PC9-2	E19	PC9	trametinib	1.246e-10	0.0348472327953093	0.000453383220516981
HTS001_PC9-2	E20	PC9	trametinib	3.0525e-11	0.0304053437910882	0.00050797722171246
HTS001_PC9-2	E21	PC9	trametinib	7.47625e-12	0.0351522923789275	0.000734899275705338
HTS001_PC9-2	E22	PC9	trametinib	1.86875e-12	0.0362447629881455	0.000746031349174124
HTS001_PC9-2	E23	PC9			0.0317626322218076	0.00305963023512659
HTS001_PC9-2	F2	PC9			0.0330139264471689	0.00145355525868272
HTS001_PC9-2	F3	PC9	seliciclib	3.96875e-06	0.0370956818509279	0.000641864913068113
HTS001_PC9-2	F4	PC9	seliciclib	9.92125e-07	0.0387265466319732	0.000426896389697496
HTS001_PC9-2	F5	PC9	seliciclib	2.48e-07	0.0362953650423598	0.000367741148572459
HTS001_PC9-2	F6	PC9	seliciclib	6.20125e-08	0.0395602452084541	0.000807818316908165
HTS001_PC9-2	F7	PC9	seliciclib	1.55e-08	0.0362958934667463	0.000460374091063472
HTS001_PC9-2	F8	PC9	seliciclib	3.72e-09	0.0361425931797126	0.000624300074494526
HTS001_PC9-2	F9	PC9	seliciclib	1.246e-09	0.0330983596242193	0.000431054733785301
HTS001_PC9-2	F10	PC9	seliciclib	3.0525e-10	0.0381111140288969	0.000543383115111495
HTS001_PC9-2	F11	PC9	seliciclib	7.47625e-11	0.0365470425633761	0.000555261946807596
HTS001_PC9-2	F12	PC9	seliciclib	1.86875e-11	0.0399268304737608	0.000792459662187107
HTS001_PC9-2	F13	PC9	dactolisib	3.96875e-06	0.00730721278723565	0.000742716124250851
HTS001_PC9-2	F14	PC9	dactolisib	9.92125e-07	0.011715153731691	0.000865653716334127
HTS001_PC9-2	F15	PC9	dactolisib	2.48e-07	0.0201541565368331	0.000748282252066829
HTS001_PC9-2	F16	PC9	dactolisib	6.20125e-08	0.0282615009888628	0.000600249985050207
HTS001_PC9-2	F17	PC9	dactolisib	1.55e-08	0.0326814689656653	0.000625198269894265
HTS001_PC9-2	F18	PC9	dactolisib	3.72e-09	0.0312884016673471	0.000738173212791767
HTS001_PC9-2	F19	PC9	dactolisib	1.246e-09	0.0321761094233181	0.000404802481932292
HTS001_PC9-2	F20	PC9	dactolisib	3.0525e-10	0.0366137661643562	0.000700257987054069
HTS001_PC9-2	F21	PC9	dactolisib	7.47625e-11	0.030910322090793	0.000601193072149218
HTS001_PC9-2	F22	PC9	dactolisib	1.86875e-11	0.0317655849103507	0.000759756280655784
HTS001_PC9-2	F23	PC9			0.0325859567023599	0.00363967940530867
HTS001_PC9-2	G2	PC9			0.0270222348891406	0.000490226642785503
HTS001_PC9-2	G3	PC9	temsirolimus	1.984375e-06	0.0200402699531899	0.000434519941216384
HTS001_PC9-2	G4	PC9	temsirolimus	4.960625e-07	0.0188996493933048	0.000587590315499673
HTS001_PC9-2	G5	PC9	temsirolimus	1.24e-07	0.0242174411284718	0.000387425364077576
HTS001_PC9-2	G6	PC9	temsirolimus	3.100625e-08	0.0195942212616191	0.000799378461452012
HTS001_PC9-2	G7	PC9	temsirolimus	7.75e-09	0.0259338001901451	0.000819143963758162
HTS001_PC9-2	G8	PC9	temsirolimus	1.86e-09	0.0261397026613161	0.000573445476230332
HTS001_PC9-2	G9	PC9	temsirolimus	6.23e-10	0.0331254981245285	0.000678379912301243
HTS001_PC9-2	G10	PC9	temsirolimus	1.52625e-10	0.0334898271953573	0.000607156480492352
HTS001_PC9-2	G11	PC9	temsirolimus	3.738125e-11	0.0313727995730334	0.000450894081166339
HTS001_PC9-2	G12	PC9	temsirolimus	9.34375e-12	0.0358821103917391	0.000495828283399968
HTS001_PC9-2	G13	PC9	paclitaxel	3.96875e-06	-0.0125910147055505	0.00168493855540308
HTS001_PC9-2	G14	PC9	paclitaxel	9.92125e-07	0.00929147351410192	0.0036674917922574
HTS001_PC9-2	G15	PC9	paclitaxel	2.48e-07	-0.000988910396593582	0.000503033703817728
HTS001_PC9-2	G16	PC9	paclitaxel	6.20125e-08	0.0375344217918642	0.000752687632938043
HTS001_PC9-2	G17	PC9	paclitaxel	1.55e-08	-0.00342129107148794	0.001290138288489
HTS001_PC9-2	G18	PC9	paclitaxel	3.72e-09	0.00775462352163292	0.00129343070270744
HTS001_PC9-2	G19	PC9	paclitaxel	1.246e-09	0.0164623012020707	0.000582772300157479
HTS001_PC9-2	G20	PC9	paclitaxel	3.0525e-10	0.00880764484409098	0.00194360748337706
HTS001_PC9-2	G21	PC9	paclitaxel	7.47625e-11	0.0316841678856245	0.000654088049826344
HTS001_PC9-2	G22	PC9	paclitaxel	1.86875e-11	0.0328471118366527	0.000652251817539953
HTS001_PC9-2	G23	PC9			0.0334863394792372	0.00153791752338735
HTS001_PC9-2	H2	PC9			0.0372849437744592	0.00140327529329752
HTS001_PC9-2	H3	PC9	panobinostat	3.96875e-07	-0.010831091464503	0.00247897300369378
HTS001_PC9-2	H4	PC9	panobinostat	9.92125e-08	-0.00691190760113901	0.00124262908672638
HTS001_PC9-2	H5	PC9	panobinostat	2.48e-08	-0.00577972230867233	0.00210641458659294
HTS001_PC9-2	H6	PC9	panobinostat	6.20125e-09	0.0180283609378303	0.000989275679191602
HTS001_PC9-2	H7	PC9	panobinostat	1.55e-09	0.0214926375379801	0.000680943159513247
HTS001_PC9-2	H8	PC9	panobinostat	3.72e-10	0.0332288934923926	0.00066188992016451
HTS001_PC9-2	H9	PC9	panobinostat	1.246e-10	0.0309447992941994	0.00042657752003645
HTS001_PC9-2	H10	PC9	panobinostat	3.0525e-11	0.0282985619751602	0.000738251218960987
HTS001_PC9-2	H11	PC9	panobinostat	7.47625e-12	0.0334441727768715	0.000436757179722122
HTS001_PC9-2	H12	PC9	panobinostat	1.86875e-12	0.0361997315994703	0.000598920587745523
HTS001_PC9-2	H13	PC9	bortezomib	3.96875e-06	-0.0133787353842636	0.00277591312878549
HTS001_PC9-2	H14	PC9	bortezomib	9.92125e-07	0.00551006340385565	0.00160312052267583
HTS001_PC9-2	H15	PC9	bortezomib	2.48e-07	-0.00791292545896281	0.00136359687971561
HTS001_PC9-2	H16	PC9	bortezomib	6.20125e-08	-0.0129719851205878	0.0014163276696867
HTS001_PC9-2	H17	PC9	bortezomib	1.55e-08	0.00736673469823508	0.000567632283115819
HTS001_PC9-2	H18	PC9	bortezomib	3.72e-09	0.0327586403065461	0.000311929156829246
HTS001_PC9-2	H19	PC9	bortezomib	1.246e-09	0.0356156510941512	0.000685616405283529
HTS001_PC9-2	H20	PC9	bortezomib	3.0525e-10	0.0321014737193001	0.000545433613886479
HTS001_PC9-2	H21	PC9	bortezomib	7.47625e-11	0.0349172687246012	0.000558479372833607
HTS001_PC9-2	H22	PC9	bortezomib	1.86875e-11	0.0342242588982141	0.000573654081356594
HTS001_PC9-2	H23	PC9			0.0296510107721152	0.00291426247843202
HTS001_PC9-2	I2	PC9			0.0290195943497813	0.00161838482883871
HTS001_PC9-2	I3	PC9	erlotinib	3.96875e-06	0.0095794105246994	0.00110966533629895
HTS001_PC9-2	I4	PC9	erlotinib	9.92125e-07	0.00827227252342859	0.000864343917565052
HTS001_PC9-2	I5	PC9	erlotinib	2.48e-07	0.00493114343271993	0.00101696713731505
HTS001_PC9-2	I6	PC9	erlotinib	6.20125e-08	0.0144676102247574	0.00175241828167454
HTS001_PC9-2	I7	PC9	erlotinib	1.55e-08	0.0202759257695058	0.00077756694700263
HTS001_PC9-2	I8	PC9	erlotinib	3.72e-09	0.0330237748266101	0.000610430933020301
HTS001_PC9-2	I9	PC9	erlotinib	1.246e-09	0.0384873116720637	0.000707591809475831
HTS001_PC9-2	I10	PC9	erlotinib	3.0525e-10	0.0337044365074516	0.00100948007702
HTS001_PC9-2	I11	PC9	erlotinib	7.47625e-11	0.0319609949936461	0.00051043283502525
HTS001_PC9-2	I12	PC9	erlotinib	1.86875e-11	0.0363513792556624	0.000584111152117719
HTS001_PC9-2	I13	PC9	gefitinib	3.96875e-06	0.0109149038525717	0.000807369559976622
HTS001_PC9-2	I14	PC9	gefitinib	9.92125e-07	0.00735222607224179	0.000925999987891916
HTS001_PC9-2	I15	PC9	gefitinib	2.48e-07	0.00766594897900348	0.00113292507417018
HTS001_PC9-2	I16	PC9	gefitinib	6.20125e-08	0.0126570642389963	0.00219092983684155
HTS001_PC9-2	I17	PC9	gefitinib	1.55e-08	0.0097067014809665	0.00129524562484466
